user_id,installed_at,created_at,updated_at,channel,campaign
u000262,2023-01-04 14:03:00,2023-01-04 14:54:00,2023-01-04 14:54:00,google_ads,holiday_special
u000263,2023-01-04 22:51:00,2023-01-04 23:46:00,2023-01-04 23:46:00,google_ads,brand_awareness
u000264,2023-01-04 08:28:00,2023-01-04 08:45:00,2023-01-04 08:45:00,google_ads,brand_awareness
u000265,2023-01-04 05:26:00,2023-01-04 06:16:00,2023-01-04 06:16:00,google_ads,brand_awareness
u000266,2023-01-04 23:56:00,2023-01-05 00:02:00,2023-01-05 00:02:00,google_ads,retargeting
u000267,2023-01-04 13:03:00,2023-01-04 13:58:00,2023-01-04 13:58:00,google_ads,retargeting
u000268,2023-01-04 01:19:00,2023-01-04 02:13:00,2023-01-04 02:13:00,google_ads,retargeting
u000269,2023-01-04 16:03:00,2023-01-04 16:17:00,2023-01-04 16:17:00,google_ads,retargeting
u000270,2023-01-04 06:48:00,2023-01-04 07:40:00,2023-01-04 07:40:00,google_ads,retargeting
u000271,2023-01-04 15:42:00,2023-01-04 16:04:00,2023-01-04 16:04:00,google_ads,retargeting
u000272,2023-01-04 10:25:00,2023-01-04 11:17:00,2023-01-04 11:17:00,google_ads,retargeting
u000273,2023-01-04 07:46:00,2023-01-04 08:00:00,2023-01-04 08:00:00,facebook,new_user_promo
u000274,2023-01-04 00:48:00,2023-01-04 01:30:00,2023-01-04 01:30:00,facebook,new_user_promo
u000275,2023-01-04 06:35:00,2023-01-04 07:00:00,2023-01-04 07:00:00,facebook,new_user_promo
u000276,2023-01-04 11:12:00,2023-01-04 11:29:00,2023-01-04 11:29:00,facebook,new_user_promo
u000277,2023-01-04 02:22:00,2023-01-04 03:11:00,2023-01-04 03:11:00,facebook,summer_sale
u000278,2023-01-04 09:31:00,2023-01-04 09:53:00,2023-01-04 09:53:00,facebook,summer_sale
u000279,2023-01-04 21:53:00,2023-01-04 22:25:00,2023-01-04 22:25:00,facebook,summer_sale
u000280,2023-01-04 13:38:00,2023-01-04 14:21:00,2023-01-04 14:21:00,facebook,summer_sale
u000281,2023-01-04 18:18:00,2023-01-04 18:39:00,2023-01-04 18:39:00,facebook,summer_sale
u000282,2023-01-04 00:56:00,2023-01-04 01:03:00,2023-01-04 01:03:00,facebook,holiday_special
u000283,2023-01-04 08:54:00,2023-01-04 09:05:00,2023-01-04 09:05:00,facebook,holiday_special
u000284,2023-01-04 19:49:00,2023-01-04 20:05:00,2023-01-04 20:05:00,facebook,holiday_special
u000285,2023-01-04 01:18:00,2023-01-04 01:24:00,2023-01-04 01:24:00,facebook,holiday_special
u000286,2023-01-04 20:21:00,2023-01-04 20:48:00,2023-01-04 20:48:00,facebook,brand_awareness
u000287,2023-01-04 11:47:00,2023-01-04 12:33:00,2023-01-04 12:33:00,facebook,brand_awareness
u000288,2023-01-04 10:42:00,2023-01-04 11:09:00,2023-01-04 11:09:00,facebook,retargeting
u000289,2023-01-04 20:41:00,2023-01-04 21:13:00,2023-01-04 21:13:00,facebook,retargeting
u000290,2023-01-04 03:56:00,2023-01-04 04:20:00,2023-01-04 04:20:00,facebook,retargeting
u000291,2023-01-04 19:40:00,2023-01-04 19:52:00,2023-01-04 19:52:00,facebook,retargeting
u000292,2023-01-04 08:41:00,2023-01-04 08:43:00,2023-01-04 08:43:00,facebook,retargeting
u000293,2023-01-04 14:53:00,2023-01-04 14:53:00,2023-01-04 14:53:00,facebook,retargeting
u000294,2023-01-04 17:44:00,2023-01-04 18:43:00,2023-01-04 18:43:00,facebook,retargeting
u000295,2023-01-04 18:22:00,2023-01-04 19:05:00,2023-01-04 19:05:00,facebook,retargeting
u000296,2023-01-04 22:53:00,2023-01-04 23:05:00,2023-01-04 23:05:00,facebook,retargeting
u000297,2023-01-04 12:25:00,2023-01-04 12:52:00,2023-01-04 12:52:00,instagram,new_user_promo
u000298,2023-01-04 02:23:00,2023-01-04 03:23:00,2023-01-04 03:23:00,instagram,new_user_promo
u000299,2023-01-04 22:40:00,2023-01-04 23:38:00,2023-01-04 23:38:00,instagram,new_user_promo
u000300,2023-01-04 11:16:00,2023-01-04 11:55:00,2023-01-04 11:55:00,instagram,new_user_promo
u000301,2023-01-04 10:42:00,2023-01-04 11:24:00,2023-01-04 11:24:00,instagram,summer_sale
u000302,2023-01-04 04:15:00,2023-01-04 05:01:00,2023-01-04 05:01:00,instagram,summer_sale
u000303,2023-01-04 10:15:00,2023-01-04 10:47:00,2023-01-04 10:47:00,instagram,summer_sale
u000304,2023-01-04 10:33:00,2023-01-04 11:15:00,2023-01-04 11:15:00,instagram,holiday_special
u000305,2023-01-04 13:56:00,2023-01-04 14:16:00,2023-01-04 14:16:00,instagram,holiday_special
u000306,2023-01-04 13:44:00,2023-01-04 14:28:00,2023-01-04 14:28:00,instagram,holiday_special
u000307,2023-01-04 10:05:00,2023-01-04 10:40:00,2023-01-04 10:40:00,instagram,brand_awareness
u000308,2023-01-04 04:20:00,2023-01-04 04:32:00,2023-01-04 04:32:00,instagram,retargeting
u000309,2023-01-04 14:21:00,2023-01-04 15:03:00,2023-01-04 15:03:00,instagram,retargeting
u000310,2023-01-04 12:56:00,2023-01-04 13:39:00,2023-01-04 13:39:00,instagram,retargeting
u000311,2023-01-04 05:56:00,2023-01-04 06:35:00,2023-01-04 06:35:00,twitter,new_user_promo
u000312,2023-01-04 19:25:00,2023-01-04 19:44:00,2023-01-04 19:44:00,twitter,new_user_promo
u000313,2023-01-04 13:51:00,2023-01-04 14:26:00,2023-01-04 14:26:00,twitter,new_user_promo
u000314,2023-01-04 00:00:00,2023-01-04 00:19:00,2023-01-04 00:19:00,twitter,summer_sale
u000315,2023-01-04 09:47:00,2023-01-04 10:00:00,2023-01-04 10:00:00,twitter,summer_sale
u000316,2023-01-04 14:40:00,2023-01-04 15:30:00,2023-01-04 15:30:00,twitter,holiday_special
u000317,2023-01-04 19:47:00,2023-01-04 20:25:00,2023-01-04 20:25:00,twitter,holiday_special
u000318,2023-01-04 22:20:00,2023-01-04 22:40:00,2023-01-04 22:40:00,twitter,brand_awareness
u000319,2023-01-04 15:52:00,2023-01-04 16:20:00,2023-01-04 16:20:00,twitter,retargeting
u000320,2023-01-04 15:05:00,2023-01-04 15:48:00,2023-01-04 15:48:00,twitter,retargeting
u000321,2023-01-04 07:17:00,2023-01-04 07:49:00,2023-01-04 07:49:00,twitter,retargeting
u000322,2023-01-04 16:09:00,2023-01-04 16:59:00,2023-01-04 16:59:00,twitter,retargeting
u000323,2023-01-04 05:47:00,2023-01-04 06:29:00,2023-01-04 06:29:00,twitter,retargeting
u000324,2023-01-04 02:53:00,2023-01-04 03:11:00,2023-01-04 03:11:00,affiliate,new_user_promo
u000325,2023-01-04 17:35:00,2023-01-04 18:17:00,2023-01-04 18:17:00,affiliate,summer_sale
u000326,2023-01-04 21:36:00,2023-01-04 22:15:00,2023-01-04 22:15:00,affiliate,summer_sale
u000327,2023-01-04 11:26:00,2023-01-04 11:31:00,2023-01-04 11:31:00,affiliate,holiday_special
u000328,2023-01-04 08:01:00,2023-01-04 08:44:00,2023-01-04 08:44:00,affiliate,holiday_special
u000329,2023-01-04 10:35:00,2023-01-04 10:49:00,2023-01-04 10:49:00,affiliate,brand_awareness
u000330,2023-01-04 06:47:00,2023-01-04 06:56:00,2023-01-04 06:56:00,affiliate,retargeting
u000331,2023-01-04 00:50:00,2023-01-04 00:52:00,2023-01-04 00:52:00,affiliate,retargeting
u000332,2023-01-04 08:21:00,2023-01-04 08:51:00,2023-01-04 08:51:00,affiliate,retargeting
u000333,2023-01-04 20:51:00,2023-01-04 21:45:00,2023-01-04 21:45:00,affiliate,retargeting
u000334,2023-01-05 02:29:00,2023-01-05 02:58:00,2023-01-05 02:58:00,google_ads,new_user_promo
u000335,2023-01-05 14:08:00,2023-01-05 15:04:00,2023-01-05 15:04:00,google_ads,new_user_promo
u000336,2023-01-05 21:29:00,2023-01-05 22:05:00,2023-01-05 22:05:00,google_ads,new_user_promo
u000337,2023-01-05 06:38:00,2023-01-05 07:23:00,2023-01-05 07:23:00,google_ads,new_user_promo
u000338,2023-01-05 23:46:00,2023-01-06 00:10:00,2023-01-06 00:10:00,google_ads,new_user_promo
u000339,2023-01-05 16:52:00,2023-01-05 17:17:00,2023-01-05 17:17:00,google_ads,summer_sale
u000340,2023-01-05 08:19:00,2023-01-05 08:28:00,2023-01-05 08:28:00,google_ads,summer_sale
u000341,2023-01-05 22:23:00,2023-01-05 23:07:00,2023-01-05 23:07:00,google_ads,summer_sale
u000342,2023-01-05 00:11:00,2023-01-05 01:08:00,2023-01-05 01:08:00,google_ads,summer_sale
u000343,2023-01-05 03:38:00,2023-01-05 04:27:00,2023-01-05 04:27:00,google_ads,summer_sale
u000344,2023-01-05 14:30:00,2023-01-05 14:44:00,2023-01-05 14:44:00,google_ads,holiday_special
u000345,2023-01-05 06:00:00,2023-01-05 06:51:00,2023-01-05 06:51:00,google_ads,holiday_special
u000346,2023-01-05 23:45:00,2023-01-06 00:18:00,2023-01-06 00:18:00,google_ads,holiday_special
u000347,2023-01-05 15:51:00,2023-01-05 15:54:00,2023-01-05 15:54:00,google_ads,holiday_special
u000348,2023-01-05 19:01:00,2023-01-05 19:16:00,2023-01-05 19:16:00,google_ads,holiday_special
u000349,2023-01-05 04:08:00,2023-01-05 04:37:00,2023-01-05 04:37:00,google_ads,brand_awareness
u000350,2023-01-05 04:33:00,2023-01-05 05:24:00,2023-01-05 05:24:00,google_ads,brand_awareness
u000351,2023-01-05 15:51:00,2023-01-05 16:33:00,2023-01-05 16:33:00,google_ads,retargeting
u000352,2023-01-05 18:07:00,2023-01-05 18:42:00,2023-01-05 18:42:00,google_ads,retargeting
u000353,2023-01-05 20:19:00,2023-01-05 20:39:00,2023-01-05 20:39:00,google_ads,retargeting
u000354,2023-01-05 15:06:00,2023-01-05 15:45:00,2023-01-05 15:45:00,google_ads,retargeting
u000355,2023-01-05 17:13:00,2023-01-05 17:40:00,2023-01-05 17:40:00,google_ads,retargeting
u000356,2023-01-05 18:42:00,2023-01-05 19:10:00,2023-01-05 19:10:00,facebook,new_user_promo
u000357,2023-01-05 05:25:00,2023-01-05 06:12:00,2023-01-05 06:12:00,facebook,new_user_promo
u000358,2023-01-05 16:12:00,2023-01-05 16:40:00,2023-01-05 16:40:00,facebook,new_user_promo
u000359,2023-01-05 08:50:00,2023-01-05 09:38:00,2023-01-05 09:38:00,facebook,new_user_promo
u000360,2023-01-05 08:26:00,2023-01-05 09:19:00,2023-01-05 09:19:00,facebook,summer_sale
u000361,2023-01-05 21:45:00,2023-01-05 22:02:00,2023-01-05 22:02:00,facebook,summer_sale
u000362,2023-01-05 17:47:00,2023-01-05 18:18:00,2023-01-05 18:18:00,facebook,summer_sale
u000363,2023-01-05 21:23:00,2023-01-05 21:38:00,2023-01-05 21:38:00,facebook,summer_sale
u000364,2023-01-05 09:22:00,2023-01-05 09:50:00,2023-01-05 09:50:00,facebook,holiday_special
u000365,2023-01-05 02:38:00,2023-01-05 03:23:00,2023-01-05 03:23:00,facebook,holiday_special
u000366,2023-01-05 09:45:00,2023-01-05 10:00:00,2023-01-05 10:00:00,facebook,holiday_special
u000367,2023-01-05 09:16:00,2023-01-05 09:37:00,2023-01-05 09:37:00,facebook,holiday_special
u000368,2023-01-05 10:54:00,2023-01-05 11:51:00,2023-01-05 11:51:00,facebook,brand_awareness
u000369,2023-01-05 18:26:00,2023-01-05 18:31:00,2023-01-05 18:31:00,facebook,brand_awareness
u000370,2023-01-05 04:43:00,2023-01-05 04:52:00,2023-01-05 04:52:00,facebook,retargeting
u000371,2023-01-05 07:53:00,2023-01-05 08:17:00,2023-01-05 08:17:00,facebook,retargeting
u000372,2023-01-05 23:41:00,2023-01-05 23:50:00,2023-01-05 23:50:00,facebook,retargeting
u000373,2023-01-05 07:18:00,2023-01-05 07:22:00,2023-01-05 07:22:00,facebook,retargeting
u000374,2023-01-05 14:09:00,2023-01-05 14:35:00,2023-01-05 14:35:00,facebook,retargeting
u000375,2023-01-05 11:17:00,2023-01-05 11:51:00,2023-01-05 11:51:00,facebook,retargeting
u000376,2023-01-05 15:54:00,2023-01-05 16:20:00,2023-01-05 16:20:00,facebook,retargeting
u000377,2023-01-05 02:07:00,2023-01-05 02:20:00,2023-01-05 02:20:00,instagram,new_user_promo
u000378,2023-01-05 14:20:00,2023-01-05 14:44:00,2023-01-05 14:44:00,instagram,new_user_promo
u000379,2023-01-05 19:56:00,2023-01-05 20:56:00,2023-01-05 20:56:00,instagram,new_user_promo
u000380,2023-01-05 23:44:00,2023-01-05 23:45:00,2023-01-05 23:45:00,instagram,new_user_promo
u000381,2023-01-05 19:39:00,2023-01-05 20:03:00,2023-01-05 20:03:00,instagram,new_user_promo
u000382,2023-01-05 16:16:00,2023-01-05 16:16:00,2023-01-05 16:16:00,instagram,new_user_promo
u000383,2023-01-05 12:00:00,2023-01-05 12:19:00,2023-01-05 12:19:00,instagram,new_user_promo
u000384,2023-01-05 13:18:00,2023-01-05 14:12:00,2023-01-05 14:12:00,instagram,summer_sale
u000385,2023-01-05 14:18:00,2023-01-05 14:52:00,2023-01-05 14:52:00,instagram,summer_sale
u000386,2023-01-05 18:38:00,2023-01-05 19:29:00,2023-01-05 19:29:00,instagram,summer_sale
u000387,2023-01-05 20:35:00,2023-01-05 21:32:00,2023-01-05 21:32:00,instagram,summer_sale
u000388,2023-01-05 07:31:00,2023-01-05 08:02:00,2023-01-05 08:02:00,instagram,summer_sale
u000389,2023-01-05 07:29:00,2023-01-05 07:46:00,2023-01-05 07:46:00,instagram,holiday_special
u000390,2023-01-05 14:52:00,2023-01-05 15:23:00,2023-01-05 15:23:00,instagram,holiday_special
u000391,2023-01-05 00:59:00,2023-01-05 01:23:00,2023-01-05 01:23:00,instagram,brand_awareness
u000392,2023-01-05 11:28:00,2023-01-05 12:10:00,2023-01-05 12:10:00,instagram,brand_awareness
u000393,2023-01-05 23:10:00,2023-01-06 00:01:00,2023-01-06 00:01:00,instagram,retargeting
u000394,2023-01-05 13:48:00,2023-01-05 14:34:00,2023-01-05 14:34:00,instagram,retargeting
u000395,2023-01-05 05:38:00,2023-01-05 06:31:00,2023-01-05 06:31:00,instagram,retargeting
u000396,2023-01-05 15:57:00,2023-01-05 16:55:00,2023-01-05 16:55:00,instagram,retargeting
u000397,2023-01-05 04:21:00,2023-01-05 05:00:00,2023-01-05 05:00:00,twitter,new_user_promo
u000398,2023-01-05 18:13:00,2023-01-05 18:14:00,2023-01-05 18:14:00,twitter,new_user_promo
u000399,2023-01-05 13:26:00,2023-01-05 14:03:00,2023-01-05 14:03:00,twitter,summer_sale
u000400,2023-01-05 19:15:00,2023-01-05 19:57:00,2023-01-05 19:57:00,twitter,summer_sale
u000401,2023-01-05 00:55:00,2023-01-05 01:00:00,2023-01-05 01:00:00,twitter,holiday_special
u000402,2023-01-05 21:56:00,2023-01-05 22:23:00,2023-01-05 22:23:00,twitter,holiday_special
u000403,2023-01-05 04:37:00,2023-01-05 05:32:00,2023-01-05 05:32:00,twitter,brand_awareness
u000404,2023-01-05 15:45:00,2023-01-05 15:56:00,2023-01-05 15:56:00,twitter,retargeting
u000405,2023-01-05 01:42:00,2023-01-05 01:58:00,2023-01-05 01:58:00,twitter,retargeting
u000406,2023-01-05 12:56:00,2023-01-05 13:16:00,2023-01-05 13:16:00,twitter,retargeting
u000407,2023-01-05 07:13:00,2023-01-05 07:42:00,2023-01-05 07:42:00,affiliate,new_user_promo
u000408,2023-01-05 11:09:00,2023-01-05 11:30:00,2023-01-05 11:30:00,affiliate,new_user_promo
u000409,2023-01-05 12:56:00,2023-01-05 13:13:00,2023-01-05 13:13:00,affiliate,summer_sale
u000410,2023-01-05 14:23:00,2023-01-05 14:39:00,2023-01-05 14:39:00,affiliate,summer_sale
u000411,2023-01-05 02:47:00,2023-01-05 03:17:00,2023-01-05 03:17:00,affiliate,holiday_special
u000412,2023-01-05 00:39:00,2023-01-05 01:26:00,2023-01-05 01:26:00,affiliate,holiday_special
u000413,2023-01-05 18:24:00,2023-01-05 18:27:00,2023-01-05 18:27:00,affiliate,brand_awareness
u000414,2023-01-05 11:56:00,2023-01-05 12:10:00,2023-01-05 12:10:00,affiliate,retargeting
u000415,2023-01-05 22:11:00,2023-01-05 22:15:00,2023-01-05 22:15:00,affiliate,retargeting
u000416,2023-01-05 22:14:00,2023-01-05 22:16:00,2023-01-05 22:16:00,affiliate,retargeting
u000417,2023-01-05 01:03:00,2023-01-05 02:03:00,2023-01-05 02:03:00,affiliate,retargeting
u000418,2023-01-06 08:26:00,2023-01-06 08:38:00,2023-01-06 08:38:00,google_ads,new_user_promo
u000419,2023-01-06 00:41:00,2023-01-06 01:20:00,2023-01-06 01:20:00,google_ads,new_user_promo
u000420,2023-01-06 05:12:00,2023-01-06 05:27:00,2023-01-06 05:27:00,google_ads,new_user_promo
u000421,2023-01-06 04:18:00,2023-01-06 04:48:00,2023-01-06 04:48:00,google_ads,new_user_promo
u000422,2023-01-06 22:51:00,2023-01-06 22:58:00,2023-01-06 22:58:00,google_ads,summer_sale
u000423,2023-01-06 19:15:00,2023-01-06 20:15:00,2023-01-06 20:15:00,google_ads,summer_sale
u000424,2023-01-06 07:26:00,2023-01-06 07:55:00,2023-01-06 07:55:00,google_ads,summer_sale
u000425,2023-01-06 23:52:00,2023-01-07 00:08:00,2023-01-07 00:08:00,google_ads,summer_sale
u000426,2023-01-06 12:35:00,2023-01-06 12:45:00,2023-01-06 12:45:00,google_ads,summer_sale
u000427,2023-01-06 20:40:00,2023-01-06 21:18:00,2023-01-06 21:18:00,google_ads,holiday_special
u000428,2023-01-06 03:54:00,2023-01-06 04:43:00,2023-01-06 04:43:00,google_ads,holiday_special
u000429,2023-01-06 05:35:00,2023-01-06 05:54:00,2023-01-06 05:54:00,google_ads,holiday_special
u000430,2023-01-06 03:41:00,2023-01-06 04:18:00,2023-01-06 04:18:00,google_ads,holiday_special
u000431,2023-01-06 00:52:00,2023-01-06 01:51:00,2023-01-06 01:51:00,google_ads,brand_awareness
u000432,2023-01-06 10:38:00,2023-01-06 11:14:00,2023-01-06 11:14:00,google_ads,brand_awareness
u000433,2023-01-06 23:07:00,2023-01-07 00:05:00,2023-01-07 00:05:00,google_ads,brand_awareness
u000434,2023-01-06 12:48:00,2023-01-06 13:13:00,2023-01-06 13:13:00,google_ads,retargeting
u000435,2023-01-06 06:46:00,2023-01-06 06:50:00,2023-01-06 06:50:00,google_ads,retargeting
u000436,2023-01-06 20:12:00,2023-01-06 20:56:00,2023-01-06 20:56:00,google_ads,retargeting
u000437,2023-01-06 21:24:00,2023-01-06 21:39:00,2023-01-06 21:39:00,google_ads,retargeting
u000438,2023-01-06 03:28:00,2023-01-06 04:12:00,2023-01-06 04:12:00,google_ads,retargeting
u000439,2023-01-06 10:17:00,2023-01-06 11:11:00,2023-01-06 11:11:00,google_ads,retargeting
u000440,2023-01-06 23:21:00,2023-01-06 23:59:00,2023-01-06 23:59:00,google_ads,retargeting
u000441,2023-01-06 04:07:00,2023-01-06 04:57:00,2023-01-06 04:57:00,google_ads,retargeting
u000442,2023-01-06 19:19:00,2023-01-06 20:09:00,2023-01-06 20:09:00,facebook,new_user_promo
u000443,2023-01-06 01:24:00,2023-01-06 01:46:00,2023-01-06 01:46:00,facebook,new_user_promo
u000444,2023-01-06 18:11:00,2023-01-06 18:38:00,2023-01-06 18:38:00,facebook,new_user_promo
u000445,2023-01-06 22:34:00,2023-01-06 22:57:00,2023-01-06 22:57:00,facebook,new_user_promo
u000446,2023-01-06 02:21:00,2023-01-06 02:53:00,2023-01-06 02:53:00,facebook,summer_sale
u000447,2023-01-06 22:06:00,2023-01-06 22:27:00,2023-01-06 22:27:00,facebook,summer_sale
u000448,2023-01-06 00:25:00,2023-01-06 01:19:00,2023-01-06 01:19:00,facebook,summer_sale
u000449,2023-01-06 14:20:00,2023-01-06 15:12:00,2023-01-06 15:12:00,facebook,holiday_special
u000450,2023-01-06 16:43:00,2023-01-06 16:49:00,2023-01-06 16:49:00,facebook,holiday_special
u000451,2023-01-06 14:47:00,2023-01-06 15:10:00,2023-01-06 15:10:00,facebook,holiday_special
u000452,2023-01-06 21:41:00,2023-01-06 22:38:00,2023-01-06 22:38:00,facebook,holiday_special
u000453,2023-01-06 15:41:00,2023-01-06 16:26:00,2023-01-06 16:26:00,facebook,holiday_special
u000454,2023-01-06 05:13:00,2023-01-06 05:40:00,2023-01-06 05:40:00,facebook,brand_awareness
u000455,2023-01-06 06:00:00,2023-01-06 06:46:00,2023-01-06 06:46:00,facebook,brand_awareness
u000456,2023-01-06 17:48:00,2023-01-06 18:29:00,2023-01-06 18:29:00,facebook,brand_awareness
u000457,2023-01-06 09:13:00,2023-01-06 09:52:00,2023-01-06 09:52:00,facebook,retargeting
u000458,2023-01-06 18:22:00,2023-01-06 19:11:00,2023-01-06 19:11:00,facebook,retargeting
u000459,2023-01-06 16:30:00,2023-01-06 16:59:00,2023-01-06 16:59:00,facebook,retargeting
u000460,2023-01-06 14:52:00,2023-01-06 15:44:00,2023-01-06 15:44:00,facebook,retargeting
u000461,2023-01-06 20:13:00,2023-01-06 20:30:00,2023-01-06 20:30:00,facebook,retargeting
u000462,2023-01-06 11:00:00,2023-01-06 11:54:00,2023-01-06 11:54:00,facebook,retargeting
u000463,2023-01-06 08:22:00,2023-01-06 09:15:00,2023-01-06 09:15:00,facebook,retargeting
u000464,2023-01-06 02:57:00,2023-01-06 03:14:00,2023-01-06 03:14:00,instagram,new_user_promo
u000465,2023-01-06 15:23:00,2023-01-06 15:38:00,2023-01-06 15:38:00,instagram,new_user_promo
u000466,2023-01-06 15:51:00,2023-01-06 16:27:00,2023-01-06 16:27:00,instagram,new_user_promo
u000467,2023-01-06 20:49:00,2023-01-06 21:31:00,2023-01-06 21:31:00,instagram,new_user_promo
u000468,2023-01-06 12:56:00,2023-01-06 13:17:00,2023-01-06 13:17:00,instagram,new_user_promo
u000469,2023-01-06 00:58:00,2023-01-06 01:29:00,2023-01-06 01:29:00,instagram,new_user_promo
u000470,2023-01-06 11:05:00,2023-01-06 11:16:00,2023-01-06 11:16:00,instagram,summer_sale
u000471,2023-01-06 16:38:00,2023-01-06 16:51:00,2023-01-06 16:51:00,instagram,summer_sale
u000472,2023-01-06 12:06:00,2023-01-06 12:57:00,2023-01-06 12:57:00,instagram,summer_sale
u000473,2023-01-06 08:49:00,2023-01-06 09:10:00,2023-01-06 09:10:00,instagram,holiday_special
u000474,2023-01-06 09:32:00,2023-01-06 10:28:00,2023-01-06 10:28:00,instagram,holiday_special
u000475,2023-01-06 20:20:00,2023-01-06 21:04:00,2023-01-06 21:04:00,instagram,brand_awareness
u000476,2023-01-06 09:25:00,2023-01-06 10:00:00,2023-01-06 10:00:00,instagram,brand_awareness
u000477,2023-01-06 00:20:00,2023-01-06 00:53:00,2023-01-06 00:53:00,instagram,retargeting
u000478,2023-01-06 06:31:00,2023-01-06 06:36:00,2023-01-06 06:36:00,instagram,retargeting
u000479,2023-01-06 08:14:00,2023-01-06 09:00:00,2023-01-06 09:00:00,instagram,retargeting
u000480,2023-01-06 13:52:00,2023-01-06 14:23:00,2023-01-06 14:23:00,instagram,retargeting
u000481,2023-01-06 18:57:00,2023-01-06 19:45:00,2023-01-06 19:45:00,instagram,retargeting
u000482,2023-01-06 08:12:00,2023-01-06 08:56:00,2023-01-06 08:56:00,instagram,retargeting
u000483,2023-01-06 16:15:00,2023-01-06 16:56:00,2023-01-06 16:56:00,twitter,new_user_promo
u000484,2023-01-06 16:45:00,2023-01-06 17:13:00,2023-01-06 17:13:00,twitter,new_user_promo
u000485,2023-01-06 00:35:00,2023-01-06 00:40:00,2023-01-06 00:40:00,twitter,summer_sale
u000486,2023-01-06 10:02:00,2023-01-06 10:16:00,2023-01-06 10:16:00,twitter,summer_sale
u000487,2023-01-06 13:48:00,2023-01-06 14:32:00,2023-01-06 14:32:00,twitter,summer_sale
u000488,2023-01-06 08:18:00,2023-01-06 08:37:00,2023-01-06 08:37:00,twitter,holiday_special
u000489,2023-01-06 22:39:00,2023-01-06 23:16:00,2023-01-06 23:16:00,twitter,holiday_special
u000490,2023-01-06 12:35:00,2023-01-06 13:05:00,2023-01-06 13:05:00,twitter,holiday_special
u000491,2023-01-06 18:53:00,2023-01-06 19:26:00,2023-01-06 19:26:00,twitter,holiday_special
u000492,2023-01-06 11:44:00,2023-01-06 12:11:00,2023-01-06 12:11:00,twitter,brand_awareness
